"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Drug/Alcohol Induced Cause"	"Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Delaware"	"10"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	945934	Suppressed	Suppressed
	"Delaware"	"10"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	75	945934	7.93	7.10
	"Delaware"	"10"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	264	952065	27.73	28.89
	"Delaware"	"10"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	11	952065	Unreliable	Unreliable
	"Delaware"	"10"	"2016"	"2016"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	952065	Suppressed	Suppressed
	"Delaware"	"10"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	952065	Suppressed	Suppressed
	"Delaware"	"10"	"2016"	"2016"	"All other drug-induced causes"	"D9"	Suppressed	952065	Suppressed	Suppressed
	"Delaware"	"10"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	952065	Suppressed	Suppressed
	"Delaware"	"10"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	100	952065	10.50	8.77
	"Delaware"	"10"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	319	961939	33.16	35.08
	"Delaware"	"10"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	961939	Suppressed	Suppressed
	"Delaware"	"10"	"2017"	"2017"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	961939	Suppressed	Suppressed
	"Delaware"	"10"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	961939	Unreliable	Unreliable
	"Delaware"	"10"	"2017"	"2017"	"All other drug-induced causes"	"D9"	Suppressed	961939	Suppressed	Suppressed
	"Delaware"	"10"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	961939	Unreliable	Unreliable
	"Delaware"	"10"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	93	961939	9.67	8.17
	"District of Columbia"	"11"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	47	570213	8.24	8.15
	"District of Columbia"	"11"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	570213	Suppressed	Suppressed
	"District of Columbia"	"11"	"1999"	"1999"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	570213	Suppressed	Suppressed
	"District of Columbia"	"11"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	570213	Suppressed	Suppressed
	"District of Columbia"	"11"	"1999"	"1999"	"All other drug-induced causes"	"D9"	Suppressed	570213	Suppressed	Suppressed
	"District of Columbia"	"11"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	570213	Suppressed	Suppressed
	"District of Columbia"	"11"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	77	570213	13.50	13.95
	"District of Columbia"	"11"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	70	572059	12.24	12.36
	"District of Columbia"	"11"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	572059	Suppressed	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	572059	Suppressed	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	572059	Suppressed	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	"All other drug-induced causes"	"D9"	Suppressed	572059	Suppressed	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	572059	Suppressed	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	113	572059	19.75	19.99
	"District of Columbia"	"11"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	85	574504	14.80	14.78
	"District of Columbia"	"11"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	574504	Suppressed	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	574504	Suppressed	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	574504	Suppressed	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	"All other drug-induced causes"	"D9"	18	574504	Unreliable	Unreliable
	"District of Columbia"	"11"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	574504	Suppressed	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	113	574504	19.67	19.67
	"District of Columbia"	"11"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	54	573158	9.42	9.68
	"District of Columbia"	"11"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	573158	Suppressed	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	573158	Suppressed	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	573158	Suppressed	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	"All other drug-induced causes"	"D9"	Suppressed	573158	Suppressed	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	573158	Suppressed	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	117	573158	20.41	20.30
	"District of Columbia"	"11"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	90	568502	15.83	15.94
	"District of Columbia"	"11"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	568502	Suppressed	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	568502	Suppressed	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	568502	Suppressed	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	"All other drug-induced causes"	"D9"	16	568502	Unreliable	Unreliable
	"District of Columbia"	"11"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	568502	Suppressed	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	102	568502	17.94	17.91
	"District of Columbia"	"11"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	70	567754	12.33	12.44
	"District of Columbia"	"11"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	567754	Suppressed	Suppressed
	"District of Columbia"	"11"	"2004"	"2004"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	567754	Suppressed	Suppressed
	"District of Columbia"	"11"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	10	567754	Unreliable	Unreliable
	"District of Columbia"	"11"	"2004"	"2004"	"All other drug-induced causes"	"D9"	22	567754	3.87	3.96
	"District of Columbia"	"11"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	567754	Suppressed	Suppressed
	"District of Columbia"	"11"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	109	567754	19.20	19.16
	"District of Columbia"	"11"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	51	567136	8.99	9.09
	"District of Columbia"	"11"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	567136	Suppressed	Suppressed
	"District of Columbia"	"11"	"2005"	"2005"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	567136	Suppressed	Suppressed
	"District of Columbia"	"11"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	19	567136	Unreliable	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"All other drug-induced causes"	"D9"	17	567136	Unreliable	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	567136	Suppressed	Suppressed
	"District of Columbia"	"11"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	83	567136	14.63	14.55
	"District of Columbia"	"11"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	85	570681	14.89	14.91
	"District of Columbia"	"11"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	570681	Suppressed	Suppressed
	"District of Columbia"	"11"	"2006"	"2006"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	570681	Suppressed	Suppressed
	"District of Columbia"	"11"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	570681	Suppressed	Suppressed
	"District of Columbia"	"11"	"2006"	"2006"	"All other drug-induced causes"	"D9"	28	570681	4.91	4.85
	"District of Columbia"	"11"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	570681	Suppressed	Suppressed
	"District of Columbia"	"11"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	82	570681	14.37	14.15
	"District of Columbia"	"11"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	38	574404	6.62	6.76
	"District of Columbia"	"11"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	10	574404	Unreliable	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	574404	Suppressed	Suppressed
	"District of Columbia"	"11"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	574404	Unreliable	Unreliable
	"District of Columbia"	"11"	"2007"	"2007"	"All other drug-induced causes"	"D9"	29	574404	5.05	4.75
	"District of Columbia"	"11"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	574404	Suppressed	Suppressed
	"District of Columbia"	"11"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	56	574404	9.75	9.16
	"District of Columbia"	"11"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	36	580236	6.20	6.04
	"District of Columbia"	"11"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	580236	Suppressed	Suppressed
	"District of Columbia"	"11"	"2008"	"2008"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	580236	Suppressed	Suppressed
	"District of Columbia"	"11"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	12	580236	Unreliable	Unreliable
	"District of Columbia"	"11"	"2008"	"2008"	"All other drug-induced causes"	"D9"	21	580236	3.62	3.64
	"District of Columbia"	"11"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	580236	Suppressed	Suppressed
	"District of Columbia"	"11"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	66	580236	11.37	11.05
	"District of Columbia"	"11"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	14	592228	Unreliable	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	592228	Suppressed	Suppressed
	"District of Columbia"	"11"	"2009"	"2009"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	592228	Suppressed	Suppressed
	"District of Columbia"	"11"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	10	592228	Unreliable	Unreliable
	"District of Columbia"	"11"	"2009"	"2009"	"All other drug-induced causes"	"D9"	32	592228	5.40	5.45
	"District of Columbia"	"11"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	592228	Suppressed	Suppressed
	"District of Columbia"	"11"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	48	592228	8.10	7.90
	"District of Columbia"	"11"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	61	601723	10.14	9.91
	"District of Columbia"	"11"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	601723	Suppressed	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	601723	Suppressed	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	10	601723	Unreliable	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"All other drug-induced causes"	"D9"	12	601723	Unreliable	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	601723	Suppressed	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	78	601723	12.96	12.67
	"District of Columbia"	"11"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	64	617996	10.36	10.12
	"District of Columbia"	"11"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	617996	Suppressed	Suppressed
	"District of Columbia"	"11"	"2011"	"2011"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	617996	Suppressed	Suppressed
	"District of Columbia"	"11"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	617996	Unreliable	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	"All other drug-induced causes"	"D9"	Suppressed	617996	Suppressed	Suppressed
	"District of Columbia"	"11"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	617996	Suppressed	Suppressed
	"District of Columbia"	"11"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	69	617996	11.17	11.02
	"District of Columbia"	"11"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	61	632323	9.65	10.03
	"District of Columbia"	"11"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	632323	Suppressed	Suppressed
	"District of Columbia"	"11"	"2012"	"2012"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	632323	Suppressed	Suppressed
	"District of Columbia"	"11"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	10	632323	Unreliable	Unreliable
	"District of Columbia"	"11"	"2012"	"2012"	"All other drug-induced causes"	"D9"	Suppressed	632323	Suppressed	Suppressed
	"District of Columbia"	"11"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	632323	Suppressed	Suppressed
	"District of Columbia"	"11"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	70	632323	11.07	11.11
	"District of Columbia"	"11"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	77	646449	11.91	11.40
	"District of Columbia"	"11"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	11	646449	Unreliable	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	646449	Suppressed	Suppressed
	"District of Columbia"	"11"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	646449	Unreliable	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"All other drug-induced causes"	"D9"	11	646449	Unreliable	Unreliable
	"District of Columbia"	"11"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	646449	Suppressed	Suppressed
	"District of Columbia"	"11"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	60	646449	9.28	9.11
	"District of Columbia"	"11"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	80	658893	12.14	11.93
	"District of Columbia"	"11"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	658893	Suppressed	Suppressed
	"District of Columbia"	"11"	"2014"	"2014"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	658893	Suppressed	Suppressed
	"District of Columbia"	"11"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	658893	Suppressed	Suppressed
	"District of Columbia"	"11"	"2014"	"2014"	"All other drug-induced causes"	"D9"	10	658893	Unreliable	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	10	658893	Unreliable	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	56	658893	8.50	8.33
	"District of Columbia"	"11"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	114	672228	16.96	16.83
	"District of Columbia"	"11"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	672228	Suppressed	Suppressed
	"District of Columbia"	"11"	"2015"	"2015"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	672228	Suppressed	Suppressed
	"District of Columbia"	"11"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	672228	Suppressed	Suppressed
	"District of Columbia"	"11"	"2015"	"2015"	"All other drug-induced causes"	"D9"	Suppressed	672228	Suppressed	Suppressed
	"District of Columbia"	"11"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	10	672228	Unreliable	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	70	672228	10.41	10.17
	"District of Columbia"	"11"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	241	681170	35.38	34.52
	"District of Columbia"	"11"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	681170	Suppressed	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	681170	Suppressed	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	20	681170	2.94	3.13
	"District of Columbia"	"11"	"2016"	"2016"	"All other drug-induced causes"	"D9"	Suppressed	681170	Suppressed	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	12	681170	Unreliable	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	68	681170	9.98	10.00
	"District of Columbia"	"11"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	287	693972	41.36	40.74
	"District of Columbia"	"11"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	693972	Suppressed	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	693972	Suppressed	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	16	693972	Unreliable	Unreliable
	"District of Columbia"	"11"	"2017"	"2017"	"All other drug-induced causes"	"D9"	12	693972	Unreliable	Unreliable
	"District of Columbia"	"11"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	693972	Suppressed	Suppressed
	"District of Columbia"	"11"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	59	693972	8.50	8.75
	"Florida"	"12"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	681	15759421	4.32	4.44
	"Florida"	"12"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	267	15759421	1.69	1.65
	"Florida"	"12"	"1999"	"1999"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	15759421	Suppressed	Suppressed
	"Florida"	"12"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	49	15759421	0.31	0.32
	"Florida"	"12"	"1999"	"1999"	"All other drug-induced causes"	"D9"	64	15759421	0.41	0.40
	"Florida"	"12"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	16	15759421	Unreliable	Unreliable
	"Florida"	"12"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	1268	15759421	8.05	7.51
	"Florida"	"12"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	823	15982378	5.15	5.35
	"Florida"	"12"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	279	15982378	1.75	1.70
	"Florida"	"12"	"2000"	"2000"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	15982378	Suppressed	Suppressed
	"Florida"	"12"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	55	15982378	0.34	0.36
	"Florida"	"12"	"2000"	"2000"	"All other drug-induced causes"	"D9"	78	15982378	0.49	0.46
	"Florida"	"12"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	19	15982378	Unreliable	Unreliable
	"Florida"	"12"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	1322	15982378	8.27	7.65
	"Florida"	"12"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1295	16356966	7.92	8.19
	"Florida"	"12"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	382	16356966	2.34	2.30
	"Florida"	"12"	"2001"	"2001"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	16356966	Suppressed	Suppressed
	"Florida"	"12"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	65	16356966	0.40	0.39
	"Florida"	"12"	"2001"	"2001"	"All other drug-induced causes"	"D9"	87	16356966	0.53	0.52
	"Florida"	"12"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	24	16356966	0.15	0.14
	"Florida"	"12"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	1384	16356966	8.46	7.79
	"Florida"	"12"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1466	16689370	8.78	9.10
	"Florida"	"12"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	374	16689370	2.24	2.18
	"Florida"	"12"	"2002"	"2002"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	16689370	Suppressed	Suppressed
	"Florida"	"12"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	87	16689370	0.52	0.53
	"Florida"	"12"	"2002"	"2002"	"All other drug-induced causes"	"D9"	114	16689370	0.68	0.67
	"Florida"	"12"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	29	16689370	0.17	0.17
	"Florida"	"12"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	1395	16689370	8.36	7.62
	"Florida"	"12"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1670	17004085	9.82	10.15
	"Florida"	"12"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	332	17004085	1.95	1.90
	"Florida"	"12"	"2003"	"2003"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	17004085	Suppressed	Suppressed
	"Florida"	"12"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	50	17004085	0.29	0.30
	"Florida"	"12"	"2003"	"2003"	"All other drug-induced causes"	"D9"	99	17004085	0.58	0.56
	"Florida"	"12"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	23	17004085	0.14	0.14
