"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Kentucky"	"21"	"2002"	"2002"	"Suicide"	"2"	540	4089875	13.20	13.03	0.02%
	"Kentucky"	"21"	"2002"	"2002"	"Homicide"	"3"	195	4089875	4.77	4.76	0.01%
	"Kentucky"	"21"	"2002"	"2002"	"Undetermined "	"4"	44	4089875	1.08	1.08	0.00%
	"Kentucky"	"21"	"2003"	"2003"	"Unintentional"	"1"	2270	4117170	55.13	55.23	0.07%
	"Kentucky"	"21"	"2003"	"2003"	"Suicide"	"2"	567	4117170	13.77	13.56	0.02%
	"Kentucky"	"21"	"2003"	"2003"	"Homicide"	"3"	193	4117170	4.69	4.71	0.01%
	"Kentucky"	"21"	"2003"	"2003"	"Undetermined "	"4"	59	4117170	1.43	1.45	0.00%
	"Kentucky"	"21"	"2004"	"2004"	"Unintentional"	"1"	2260	4146101	54.51	54.77	0.07%
	"Kentucky"	"21"	"2004"	"2004"	"Suicide"	"2"	560	4146101	13.51	13.27	0.02%
	"Kentucky"	"21"	"2004"	"2004"	"Homicide"	"3"	228	4146101	5.50	5.52	0.01%
	"Kentucky"	"21"	"2004"	"2004"	"Undetermined "	"4"	40	4146101	0.96	0.97	0.00%
	"Kentucky"	"21"	"2005"	"2005"	"Unintentional"	"1"	2405	4182742	57.50	57.38	0.07%
	"Kentucky"	"21"	"2005"	"2005"	"Suicide"	"2"	566	4182742	13.53	13.39	0.02%
	"Kentucky"	"21"	"2005"	"2005"	"Homicide"	"3"	222	4182742	5.31	5.36	0.01%
	"Kentucky"	"21"	"2005"	"2005"	"Undetermined "	"4"	58	4182742	1.39	1.40	0.00%
	"Kentucky"	"21"	"2006"	"2006"	"Unintentional"	"1"	2446	4219239	57.97	57.94	0.07%
	"Kentucky"	"21"	"2006"	"2006"	"Suicide"	"2"	622	4219239	14.74	14.58	0.02%
	"Kentucky"	"21"	"2006"	"2006"	"Homicide"	"3"	192	4219239	4.55	4.65	0.01%
	"Kentucky"	"21"	"2006"	"2006"	"Undetermined "	"4"	87	4219239	2.06	2.08	0.00%
	"Kentucky"	"21"	"2007"	"2007"	"Unintentional"	"1"	2372	4256672	55.72	55.57	0.07%
	"Kentucky"	"21"	"2007"	"2007"	"Suicide"	"2"	649	4256672	15.25	15.11	0.02%
	"Kentucky"	"21"	"2007"	"2007"	"Homicide"	"3"	213	4256672	5.00	4.98	0.01%
	"Kentucky"	"21"	"2007"	"2007"	"Undetermined "	"4"	96	4256672	2.26	2.29	0.00%
	"Kentucky"	"21"	"2008"	"2008"	"Unintentional"	"1"	2379	4289878	55.46	55.20	0.07%
	"Kentucky"	"21"	"2008"	"2008"	"Suicide"	"2"	612	4289878	14.27	13.99	0.02%
	"Kentucky"	"21"	"2008"	"2008"	"Homicide"	"3"	240	4289878	5.59	5.71	0.01%
	"Kentucky"	"21"	"2008"	"2008"	"Undetermined "	"4"	93	4289878	2.17	2.18	0.00%
	"Kentucky"	"21"	"2009"	"2009"	"Unintentional"	"1"	2394	4317074	55.45	55.06	0.07%
	"Kentucky"	"21"	"2009"	"2009"	"Suicide"	"2"	592	4317074	13.71	13.47	0.02%
	"Kentucky"	"21"	"2009"	"2009"	"Homicide"	"3"	212	4317074	4.91	4.97	0.01%
	"Kentucky"	"21"	"2009"	"2009"	"Undetermined "	"4"	112	4317074	2.59	2.59	0.00%
	"Kentucky"	"21"	"2010"	"2010"	"Unintentional"	"1"	2632	4339367	60.65	60.54	0.08%
	"Kentucky"	"21"	"2010"	"2010"	"Suicide"	"2"	631	4339367	14.54	14.17	0.02%
	"Kentucky"	"21"	"2010"	"2010"	"Homicide"	"3"	199	4339367	4.59	4.68	0.01%
	"Kentucky"	"21"	"2010"	"2010"	"Undetermined "	"4"	101	4339367	2.33	2.27	0.00%
	"Kentucky"	"21"	"2011"	"2011"	"Unintentional"	"1"	2608	4369356	59.69	59.52	0.08%
	"Kentucky"	"21"	"2011"	"2011"	"Suicide"	"2"	675	4369356	15.45	15.15	0.02%
	"Kentucky"	"21"	"2011"	"2011"	"Homicide"	"3"	188	4369356	4.30	4.28	0.01%
	"Kentucky"	"21"	"2011"	"2011"	"Undetermined "	"4"	89	4369356	2.04	2.02	0.00%
	"Kentucky"	"21"	"2012"	"2012"	"Unintentional"	"1"	2741	4380415	62.57	61.97	0.08%
	"Kentucky"	"21"	"2012"	"2012"	"Suicide"	"2"	724	4380415	16.53	16.20	0.02%
	"Kentucky"	"21"	"2012"	"2012"	"Homicide"	"3"	236	4380415	5.39	5.60	0.01%
	"Kentucky"	"21"	"2012"	"2012"	"Undetermined "	"4"	98	4380415	2.24	2.22	0.00%
	"Kentucky"	"21"	"2013"	"2013"	"Unintentional"	"1"	2513	4395295	57.17	55.71	0.07%
	"Kentucky"	"21"	"2013"	"2013"	"Suicide"	"2"	701	4395295	15.95	15.55	0.02%
	"Kentucky"	"21"	"2013"	"2013"	"Homicide"	"3"	202	4395295	4.60	4.67	0.01%
	"Kentucky"	"21"	"2013"	"2013"	"Undetermined "	"4"	93	4395295	2.12	2.10	0.00%
	"Kentucky"	"21"	"2014"	"2014"	"Unintentional"	"1"	2621	4413457	59.39	58.33	0.08%
	"Kentucky"	"21"	"2014"	"2014"	"Suicide"	"2"	728	4413457	16.50	15.96	0.02%
	"Kentucky"	"21"	"2014"	"2014"	"Homicide"	"3"	203	4413457	4.60	4.74	0.01%
	"Kentucky"	"21"	"2014"	"2014"	"Undetermined "	"4"	76	4413457	1.72	1.70	0.00%
	"Kentucky"	"21"	"2015"	"2015"	"Unintentional"	"1"	2962	4425092	66.94	65.96	0.09%
	"Kentucky"	"21"	"2015"	"2015"	"Suicide"	"2"	776	4425092	17.54	17.08	0.02%
	"Kentucky"	"21"	"2015"	"2015"	"Homicide"	"3"	250	4425092	5.65	5.77	0.01%
	"Kentucky"	"21"	"2015"	"2015"	"Undetermined "	"4"	92	4425092	2.08	2.23	0.00%
	"Kentucky"	"21"	"2016"	"2016"	"Unintentional"	"1"	3194	4436974	71.99	71.02	0.09%
	"Kentucky"	"21"	"2016"	"2016"	"Suicide"	"2"	756	4436974	17.04	16.78	0.02%
	"Kentucky"	"21"	"2016"	"2016"	"Homicide"	"3"	302	4436974	6.81	7.17	0.01%
	"Kentucky"	"21"	"2016"	"2016"	"Undetermined "	"4"	84	4436974	1.89	1.94	0.00%
	"Kentucky"	"21"	"2017"	"2017"	"Unintentional"	"1"	3264	4454189	73.28	72.87	0.09%
	"Kentucky"	"21"	"2017"	"2017"	"Suicide"	"2"	770	4454189	17.29	16.92	0.02%
	"Kentucky"	"21"	"2017"	"2017"	"Homicide"	"3"	310	4454189	6.96	7.28	0.01%
	"Kentucky"	"21"	"2017"	"2017"	"Undetermined "	"4"	90	4454189	2.02	2.09	0.00%
	"Louisiana"	"22"	"1999"	"1999"	"Unintentional"	"1"	1940	4460811	43.49	44.66	0.06%
	"Louisiana"	"22"	"1999"	"1999"	"Suicide"	"2"	518	4460811	11.61	11.90	0.01%
	"Louisiana"	"22"	"1999"	"1999"	"Homicide"	"3"	484	4460811	10.85	10.68	0.01%
	"Louisiana"	"22"	"1999"	"1999"	"Undetermined "	"4"	71	4460811	1.59	1.59	0.00%
	"Louisiana"	"22"	"2000"	"2000"	"Unintentional"	"1"	2006	4468976	44.89	45.88	0.06%
	"Louisiana"	"22"	"2000"	"2000"	"Suicide"	"2"	468	4468976	10.47	10.65	0.01%
	"Louisiana"	"22"	"2000"	"2000"	"Homicide"	"3"	600	4468976	13.43	13.20	0.02%
	"Louisiana"	"22"	"2000"	"2000"	"Undetermined "	"4"	62	4468976	1.39	1.39	0.00%
	"Louisiana"	"22"	"2001"	"2001"	"Unintentional"	"1"	2029	4477875	45.31	46.45	0.06%
	"Louisiana"	"22"	"2001"	"2001"	"Suicide"	"2"	493	4477875	11.01	11.23	0.01%
	"Louisiana"	"22"	"2001"	"2001"	"Homicide"	"3"	541	4477875	12.08	11.95	0.02%
	"Louisiana"	"22"	"2001"	"2001"	"Undetermined "	"4"	44	4477875	0.98	1.00	0.00%
	"Louisiana"	"22"	"2002"	"2002"	"Unintentional"	"1"	2115	4497267	47.03	48.10	0.06%
	"Louisiana"	"22"	"2002"	"2002"	"Suicide"	"2"	499	4497267	11.10	11.22	0.01%
	"Louisiana"	"22"	"2002"	"2002"	"Homicide"	"3"	607	4497267	13.50	13.32	0.02%
	"Louisiana"	"22"	"2002"	"2002"	"Undetermined "	"4"	79	4497267	1.76	1.78	0.00%
	"Louisiana"	"22"	"2003"	"2003"	"Unintentional"	"1"	2208	4521042	48.84	49.77	0.06%
	"Louisiana"	"22"	"2003"	"2003"	"Suicide"	"2"	461	4521042	10.20	10.30	0.01%
	"Louisiana"	"22"	"2003"	"2003"	"Homicide"	"3"	602	4521042	13.32	13.23	0.02%
	"Louisiana"	"22"	"2003"	"2003"	"Undetermined "	"4"	105	4521042	2.32	2.37	0.00%
	"Louisiana"	"22"	"2004"	"2004"	"Unintentional"	"1"	2300	4552238	50.52	51.38	0.07%
	"Louisiana"	"22"	"2004"	"2004"	"Suicide"	"2"	537	4552238	11.80	11.91	0.02%
	"Louisiana"	"22"	"2004"	"2004"	"Homicide"	"3"	602	4552238	13.22	12.97	0.02%
	"Louisiana"	"22"	"2004"	"2004"	"Undetermined "	"4"	113	4552238	2.48	2.52	0.00%
	"Louisiana"	"22"	"2005"	"2005"	"Unintentional"	"1"	3072	4576628	67.12	68.50	0.09%
	"Louisiana"	"22"	"2005"	"2005"	"Suicide"	"2"	505	4576628	11.03	10.99	0.01%
	"Louisiana"	"22"	"2005"	"2005"	"Homicide"	"3"	592	4576628	12.94	12.77	0.02%
	"Louisiana"	"22"	"2005"	"2005"	"Undetermined "	"4"	119	4576628	2.60	2.65	0.00%
	"Louisiana"	"22"	"2006"	"2006"	"Unintentional"	"1"	2422	4302665	56.29	56.79	0.07%
	"Louisiana"	"22"	"2006"	"2006"	"Suicide"	"2"	492	4302665	11.43	11.49	0.01%
	"Louisiana"	"22"	"2006"	"2006"	"Homicide"	"3"	554	4302665	12.88	12.71	0.02%
	"Louisiana"	"22"	"2006"	"2006"	"Undetermined "	"4"	109	4302665	2.53	2.56	0.00%
	"Louisiana"	"22"	"2007"	"2007"	"Unintentional"	"1"	2466	4375581	56.36	56.84	0.07%
	"Louisiana"	"22"	"2007"	"2007"	"Suicide"	"2"	522	4375581	11.93	11.96	0.02%
	"Louisiana"	"22"	"2007"	"2007"	"Homicide"	"3"	627	4375581	14.33	14.35	0.02%
	"Louisiana"	"22"	"2007"	"2007"	"Undetermined "	"4"	150	4375581	3.43	3.51	0.00%
	"Louisiana"	"22"	"2008"	"2008"	"Unintentional"	"1"	2409	4435586	54.31	54.88	0.07%
	"Louisiana"	"22"	"2008"	"2008"	"Suicide"	"2"	532	4435586	11.99	12.00	0.02%
	"Louisiana"	"22"	"2008"	"2008"	"Homicide"	"3"	541	4435586	12.20	12.15	0.02%
	"Louisiana"	"22"	"2008"	"2008"	"Undetermined "	"4"	96	4435586	2.16	2.17	0.00%
	"Louisiana"	"22"	"2009"	"2009"	"Unintentional"	"1"	2142	4491648	47.69	48.02	0.06%
	"Louisiana"	"22"	"2009"	"2009"	"Suicide"	"2"	490	4491648	10.91	10.85	0.01%
	"Louisiana"	"22"	"2009"	"2009"	"Homicide"	"3"	573	4491648	12.76	12.88	0.02%
	"Louisiana"	"22"	"2009"	"2009"	"Undetermined "	"4"	105	4491648	2.34	2.37	0.00%
	"Louisiana"	"22"	"2010"	"2010"	"Unintentional"	"1"	1999	4533372	44.10	44.41	0.06%
	"Louisiana"	"22"	"2010"	"2010"	"Suicide"	"2"	557	4533372	12.29	12.30	0.02%
	"Louisiana"	"22"	"2010"	"2010"	"Homicide"	"3"	541	4533372	11.93	12.04	0.02%
	"Louisiana"	"22"	"2010"	"2010"	"Undetermined "	"4"	103	4533372	2.27	2.23	0.00%
	"Louisiana"	"22"	"2011"	"2011"	"Unintentional"	"1"	2091	4574836	45.71	45.81	0.06%
	"Louisiana"	"22"	"2011"	"2011"	"Suicide"	"2"	573	4574836	12.53	12.52	0.02%
	"Louisiana"	"22"	"2011"	"2011"	"Homicide"	"3"	549	4574836	12.00	12.06	0.02%
	"Louisiana"	"22"	"2011"	"2011"	"Undetermined "	"4"	70	4574836	1.53	1.52	0.00%
	"Louisiana"	"22"	"2012"	"2012"	"Unintentional"	"1"	2362	4601893	51.33	51.05	0.07%
	"Louisiana"	"22"	"2012"	"2012"	"Suicide"	"2"	567	4601893	12.32	12.40	0.02%
	"Louisiana"	"22"	"2012"	"2012"	"Homicide"	"3"	550	4601893	11.95	12.10	0.02%
	"Louisiana"	"22"	"2012"	"2012"	"Undetermined "	"4"	82	4601893	1.78	1.79	0.00%
	"Louisiana"	"22"	"2013"	"2013"	"Unintentional"	"1"	2333	4625470	50.44	50.51	0.07%
	"Louisiana"	"22"	"2013"	"2013"	"Suicide"	"2"	583	4625470	12.60	12.36	0.02%
	"Louisiana"	"22"	"2013"	"2013"	"Homicide"	"3"	552	4625470	11.93	12.15	0.02%
	"Louisiana"	"22"	"2013"	"2013"	"Undetermined "	"4"	99	4625470	2.14	2.13	0.00%
	"Louisiana"	"22"	"2014"	"2014"	"Unintentional"	"1"	2344	4649676	50.41	49.76	0.07%
	"Louisiana"	"22"	"2014"	"2014"	"Suicide"	"2"	679	4649676	14.60	14.31	0.02%
	"Louisiana"	"22"	"2014"	"2014"	"Homicide"	"3"	538	4649676	11.57	11.67	0.02%
	"Louisiana"	"22"	"2014"	"2014"	"Undetermined "	"4"	86	4649676	1.85	1.85	0.00%
	"Louisiana"	"22"	"2015"	"2015"	"Unintentional"	"1"	2578	4670724	55.19	54.73	0.07%
	"Louisiana"	"22"	"2015"	"2015"	"Suicide"	"2"	722	4670724	15.46	15.23	0.02%
	"Louisiana"	"22"	"2015"	"2015"	"Homicide"	"3"	569	4670724	12.18	12.44	0.02%
	"Louisiana"	"22"	"2015"	"2015"	"Undetermined "	"4"	76	4670724	1.63	1.73	0.00%
	"Louisiana"	"22"	"2016"	"2016"	"Unintentional"	"1"	2710	4681666	57.89	57.44	0.08%
	"Louisiana"	"22"	"2016"	"2016"	"Suicide"	"2"	677	4681666	14.46	14.19	0.02%
	"Louisiana"	"22"	"2016"	"2016"	"Homicide"	"3"	648	4681666	13.84	14.31	0.02%
	"Louisiana"	"22"	"2016"	"2016"	"Undetermined "	"4"	71	4681666	1.52	1.51	0.00%
	"Louisiana"	"22"	"2017"	"2017"	"Unintentional"	"1"	2780	4684333	59.35	58.85	0.08%
	"Louisiana"	"22"	"2017"	"2017"	"Suicide"	"2"	720	4684333	15.37	15.22	0.02%
	"Louisiana"	"22"	"2017"	"2017"	"Homicide"	"3"	653	4684333	13.94	14.39	0.02%
	"Louisiana"	"22"	"2017"	"2017"	"Undetermined "	"4"	105	4684333	2.24	2.33	0.00%
	"Maine"	"23"	"1999"	"1999"	"Unintentional"	"1"	458	1266808	36.15	34.87	0.01%
	"Maine"	"23"	"1999"	"1999"	"Suicide"	"2"	175	1266808	13.81	13.39	0.01%
	"Maine"	"23"	"1999"	"1999"	"Homicide"	"3"	25	1266808	1.97	2.04	0.00%
	"Maine"	"23"	"1999"	"1999"	"Undetermined "	"4"	Suppressed	1266808	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2000"	"2000"	"Unintentional"	"1"	407	1274923	31.92	30.87	0.01%
	"Maine"	"23"	"2000"	"2000"	"Suicide"	"2"	154	1274923	12.08	11.83	0.00%
	"Maine"	"23"	"2000"	"2000"	"Homicide"	"3"	18	1274923	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2000"	"2000"	"Undetermined "	"4"	Suppressed	1274923	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2001"	"2001"	"Unintentional"	"1"	490	1285692	38.11	36.32	0.01%
	"Maine"	"23"	"2001"	"2001"	"Suicide"	"2"	161	1285692	12.52	12.09	0.00%
	"Maine"	"23"	"2001"	"2001"	"Homicide"	"3"	21	1285692	1.63	1.66	0.00%
	"Maine"	"23"	"2001"	"2001"	"Undetermined "	"4"	Suppressed	1285692	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2002"	"2002"	"Unintentional"	"1"	511	1295960	39.43	38.05	0.01%
	"Maine"	"23"	"2002"	"2002"	"Suicide"	"2"	166	1295960	12.81	12.50	0.00%
	"Maine"	"23"	"2002"	"2002"	"Homicide"	"3"	11	1295960	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2002"	"2002"	"Undetermined "	"4"	Suppressed	1295960	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2003"	"2003"	"Unintentional"	"1"	516	1306513	39.49	37.97	0.01%
	"Maine"	"23"	"2003"	"2003"	"Suicide"	"2"	137	1306513	10.49	9.97	0.00%
	"Maine"	"23"	"2003"	"2003"	"Homicide"	"3"	17	1306513	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2003"	"2003"	"Undetermined "	"4"	Suppressed	1306513	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2004"	"2004"	"Unintentional"	"1"	480	1313688	36.54	35.54	0.01%
	"Maine"	"23"	"2004"	"2004"	"Suicide"	"2"	171	1313688	13.02	12.42	0.00%
	"Maine"	"23"	"2004"	"2004"	"Homicide"	"3"	21	1313688	1.60	1.64	0.00%
	"Maine"	"23"	"2004"	"2004"	"Undetermined "	"4"	12	1313688	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2005"	"2005"	"Unintentional"	"1"	579	1318787	43.90	41.70	0.02%
	"Maine"	"23"	"2005"	"2005"	"Suicide"	"2"	175	1318787	13.27	12.43	0.01%
	"Maine"	"23"	"2005"	"2005"	"Homicide"	"3"	22	1318787	1.67	1.65	0.00%
	"Maine"	"23"	"2005"	"2005"	"Undetermined "	"4"	13	1318787	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2006"	"2006"	"Unintentional"	"1"	572	1323619	43.21	40.78	0.02%
	"Maine"	"23"	"2006"	"2006"	"Suicide"	"2"	158	1323619	11.94	11.04	0.00%
	"Maine"	"23"	"2006"	"2006"	"Homicide"	"3"	20	1323619	1.51	1.54	0.00%
	"Maine"	"23"	"2006"	"2006"	"Undetermined "	"4"	11	1323619	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2007"	"2007"	"Unintentional"	"1"	584	1327040	44.01	41.59	0.02%
	"Maine"	"23"	"2007"	"2007"	"Suicide"	"2"	191	1327040	14.39	13.63	0.01%
	"Maine"	"23"	"2007"	"2007"	"Homicide"	"3"	26	1327040	1.96	2.04	0.00%
	"Maine"	"23"	"2007"	"2007"	"Undetermined "	"4"	14	1327040	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2008"	"2008"	"Unintentional"	"1"	628	1330509	47.20	43.41	0.02%
	"Maine"	"23"	"2008"	"2008"	"Suicide"	"2"	181	1330509	13.60	12.72	0.01%
	"Maine"	"23"	"2008"	"2008"	"Homicide"	"3"	34	1330509	2.56	2.70	0.00%
	"Maine"	"23"	"2008"	"2008"	"Undetermined "	"4"	10	1330509	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2009"	"2009"	"Unintentional"	"1"	602	1329590	45.28	40.93	0.02%
	"Maine"	"23"	"2009"	"2009"	"Suicide"	"2"	197	1329590	14.82	13.96	0.01%
	"Maine"	"23"	"2009"	"2009"	"Homicide"	"3"	30	1329590	2.26	2.22	0.00%
	"Maine"	"23"	"2009"	"2009"	"Undetermined "	"4"	Suppressed	1329590	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2010"	"2010"	"Unintentional"	"1"	540	1328361	40.65	36.55	0.02%
	"Maine"	"23"	"2010"	"2010"	"Suicide"	"2"	186	1328361	14.00	13.16	0.01%
	"Maine"	"23"	"2010"	"2010"	"Homicide"	"3"	26	1328361	1.96	2.04	0.00%
	"Maine"	"23"	"2010"	"2010"	"Undetermined "	"4"	Suppressed	1328361	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2011"	"2011"	"Unintentional"	"1"	574	1328188	43.22	38.32	0.02%
	"Maine"	"23"	"2011"	"2011"	"Suicide"	"2"	235	1328188	17.69	16.63	0.01%
	"Maine"	"23"	"2011"	"2011"	"Homicide"	"3"	29	1328188	2.18	2.34	0.00%
	"Maine"	"23"	"2011"	"2011"	"Undetermined "	"4"	Suppressed	1328188	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2012"	"2012"	"Unintentional"	"1"	602	1329192	45.29	40.39	0.02%
	"Maine"	"23"	"2012"	"2012"	"Suicide"	"2"	209	1329192	15.72	14.53	0.01%
	"Maine"	"23"	"2012"	"2012"	"Homicide"	"3"	30	1329192	2.26	2.42	0.00%
	"Maine"	"23"	"2012"	"2012"	"Undetermined "	"4"	13	1329192	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2013"	"2013"	"Unintentional"	"1"	644	1328302	48.48	42.61	0.02%
	"Maine"	"23"	"2013"	"2013"	"Suicide"	"2"	245	1328302	18.44	17.41	0.01%
	"Maine"	"23"	"2013"	"2013"	"Homicide"	"3"	30	1328302	2.26	2.22	0.00%
	"Maine"	"23"	"2013"	"2013"	"Undetermined "	"4"	11	1328302	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2014"	"2014"	"Unintentional"	"1"	690	1330089	51.88	45.78	0.02%
	"Maine"	"23"	"2014"	"2014"	"Suicide"	"2"	220	1330089	16.54	15.65	0.01%
	"Maine"	"23"	"2014"	"2014"	"Homicide"	"3"	23	1330089	1.73	1.98	0.00%
	"Maine"	"23"	"2014"	"2014"	"Undetermined "	"4"	13	1330089	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2015"	"2015"	"Unintentional"	"1"	802	1329328	60.33	53.80	0.02%
	"Maine"	"23"	"2015"	"2015"	"Suicide"	"2"	235	1329328	17.68	16.01	0.01%
	"Maine"	"23"	"2015"	"2015"	"Homicide"	"3"	22	1329328	1.65	1.72	0.00%
	"Maine"	"23"	"2015"	"2015"	"Undetermined "	"4"	19	1329328	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2016"	"2016"	"Unintentional"	"1"	909	1331479	68.27	62.38	0.03%
	"Maine"	"23"	"2016"	"2016"	"Suicide"	"2"	226	1331479	16.97	15.89	0.01%
	"Maine"	"23"	"2016"	"2016"	"Homicide"	"3"	19	1331479	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2016"	"2016"	"Undetermined "	"4"	19	1331479	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2017"	"2017"	"Unintentional"	"1"	990	1335907	74.11	68.04	0.03%
	"Maine"	"23"	"2017"	"2017"	"Suicide"	"2"	274	1335907	20.51	18.87	0.01%
	"Maine"	"23"	"2017"	"2017"	"Homicide"	"3"	19	1335907	Unreliable	Unreliable	0.00%
	"Maine"	"23"	"2017"	"2017"	"Undetermined "	"4"	23	1335907	1.72	1.72	0.00%
	"Maryland"	"24"	"1999"	"1999"	"Unintentional"	"1"	1296	5254509	24.66	25.93	0.04%
	"Maryland"	"24"	"1999"	"1999"	"Suicide"	"2"	435	5254509	8.28	8.28	0.01%
	"Maryland"	"24"	"1999"	"1999"	"Homicide"	"3"	531	5254509	10.11	10.20	0.02%
	"Maryland"	"24"	"1999"	"1999"	"Undetermined "	"4"	589	5254509	11.21	10.70	0.02%
	"Maryland"	"24"	"2000"	"2000"	"Unintentional"	"1"	1182	5296486	22.32	23.25	0.03%
	"Maryland"	"24"	"2000"	"2000"	"Suicide"	"2"	474	5296486	8.95	8.98	0.01%
	"Maryland"	"24"	"2000"	"2000"	"Homicide"	"3"	503	5296486	9.50	9.65	0.01%
	"Maryland"	"24"	"2000"	"2000"	"Undetermined "	"4"	578	5296486	10.91	10.43	0.02%
	"Maryland"	"24"	"2001"	"2001"	"Unintentional"	"1"	1339	5374691	24.91	25.77	0.04%
	"Maryland"	"24"	"2001"	"2001"	"Suicide"	"2"	454	5374691	8.45	8.40	0.01%
	"Maryland"	"24"	"2001"	"2001"	"Homicide"	"3"	555	5374691	10.33	10.40	0.02%
	"Maryland"	"24"	"2001"	"2001"	"Undetermined "	"4"	590	5374691	10.98	10.62	0.02%
	"Maryland"	"24"	"2002"	"2002"	"Unintentional"	"1"	1332	5440389	24.48	25.24	0.04%
	"Maryland"	"24"	"2002"	"2002"	"Suicide"	"2"	477	5440389	8.77	8.75	0.01%
	"Maryland"	"24"	"2002"	"2002"	"Homicide"	"3"	540	5440389	9.93	10.07	0.02%
	"Maryland"	"24"	"2002"	"2002"	"Undetermined "	"4"	677	5440389	12.44	12.08	0.02%
	"Maryland"	"24"	"2003"	"2003"	"Unintentional"	"1"	1432	5496269	26.05	26.73	0.04%
	"Maryland"	"24"	"2003"	"2003"	"Suicide"	"2"	491	5496269	8.93	8.90	0.01%
	"Maryland"	"24"	"2003"	"2003"	"Homicide"	"3"	557	5496269	10.13	10.30	0.02%
	"Maryland"	"24"	"2003"	"2003"	"Undetermined "	"4"	710	5496269	12.92	12.52	0.02%
	"Maryland"	"24"	"2004"	"2004"	"Unintentional"	"1"	1412	5546935	25.46	26.01	0.04%
	"Maryland"	"24"	"2004"	"2004"	"Suicide"	"2"	500	5546935	9.01	8.84	0.01%
	"Maryland"	"24"	"2004"	"2004"	"Homicide"	"3"	533	5546935	9.61	9.76	0.02%
	"Maryland"	"24"	"2004"	"2004"	"Undetermined "	"4"	625	5546935	11.27	10.97	0.02%
	"Maryland"	"24"	"2005"	"2005"	"Unintentional"	"1"	1376	5592379	24.60	24.96	0.04%
	"Maryland"	"24"	"2005"	"2005"	"Suicide"	"2"	472	5592379	8.44	8.42	0.01%
	"Maryland"	"24"	"2005"	"2005"	"Homicide"	"3"	576	5592379	10.30	10.42	0.02%
	"Maryland"	"24"	"2005"	"2005"	"Undetermined "	"4"	608	5592379	10.87	10.60	0.02%
	"Maryland"	"24"	"2006"	"2006"	"Unintentional"	"1"	1456	5627367	25.87	26.12	0.04%
	"Maryland"	"24"	"2006"	"2006"	"Suicide"	"2"	495	5627367	8.80	8.63	0.01%
	"Maryland"	"24"	"2006"	"2006"	"Homicide"	"3"	568	5627367	10.09	10.20	0.02%
	"Maryland"	"24"	"2006"	"2006"	"Undetermined "	"4"	727	5627367	12.92	12.56	0.02%
	"Maryland"	"24"	"2007"	"2007"	"Unintentional"	"1"	1480	5653408	26.18	26.19	0.04%
	"Maryland"	"24"	"2007"	"2007"	"Suicide"	"2"	518	5653408	9.16	8.98	0.01%
	"Maryland"	"24"	"2007"	"2007"	"Homicide"	"3"	573	5653408	10.14	10.30	0.02%
	"Maryland"	"24"	"2007"	"2007"	"Undetermined "	"4"	778	5653408	13.76	13.34	0.02%
	"Maryland"	"24"	"2008"	"2008"	"Unintentional"	"1"	1465	5684965	25.77	25.59	0.04%
	"Maryland"	"24"	"2008"	"2008"	"Suicide"	"2"	507	5684965	8.92	8.66	0.01%
	"Maryland"	"24"	"2008"	"2008"	"Homicide"	"3"	523	5684965	9.20	9.26	0.02%
	"Maryland"	"24"	"2008"	"2008"	"Undetermined "	"4"	667	5684965	11.73	11.29	0.02%
	"Maryland"	"24"	"2009"	"2009"	"Unintentional"	"1"	1415	5730388	24.69	24.26	0.04%
	"Maryland"	"24"	"2009"	"2009"	"Suicide"	"2"	551	5730388	9.62	9.32	0.02%
	"Maryland"	"24"	"2009"	"2009"	"Homicide"	"3"	457	5730388	7.98	8.05	0.01%
	"Maryland"	"24"	"2009"	"2009"	"Undetermined "	"4"	666	5730388	11.62	11.15	0.02%
	"Maryland"	"24"	"2010"	"2010"	"Unintentional"	"1"	1446	5773552	25.05	24.66	0.04%
